Horizon,RMSE,MAE,NRMSE,Skill
h=1,1.3640339546527767,0.7972035563900929,0.17345585329422902,-1.2322299619376236
h=6,2.5040133397552817,1.871482009718483,0.3099809526276064,-0.1662011657905278
