Horizon,RMSE,MAE,NRMSE,Skill
h=1,1.252586375410002,0.7904525764512277,0.15928374644220233,-1.0498469466742923
h=6,2.6448530729341866,1.9484007421431269,0.32741601735568865,-0.23179485030297453
